Ratio.H.M.TotProt.R1.LOG2	Ratio.H.M.TotProt.R2.LOG2	Ratio.H.M.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.E.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
0.220400005578995	0.767700016498566	0.151999995112419		0.220400005578995	0.190405940069873	1.95052483101452	0.720319514322095	0.24625770364648	0.380033339063327	Q9BRT3	Migration and invasion enhancer 1	MIEN1
0.643499970436096	0.220899999141693	0.196799993515015		0.220899999141693	0.1349334929288	2.43869480199356	0.869880237566135	0.187340534240992	0.353733321030935	Q9NX47	E3 ubiquitin-protein ligase MARCH5	MARCH5
0.301499992609024	-0.0553000010550022	0.221200004220009		0.221200004220009	0.286116249286304	1.44171876893862	0.543457485300731	0.345757566421875	0.155799998591344	A0A024RBU9	Nuclear receptor co-repressor 2, isoform CRA_a	NCOR2
-0.125	0.333099991083145	0.221699997782707		0.221699997782707	0.408055522686928	1.03865755048847	0.389280739959159	0.470564591267071	0.143266662955284	P62263	40S ribosomal protein S14	RPS14
0.222200006246567	0.0790999978780746	0.262600004673004		0.222200006246567	0.0776353634106511	3.37652494185739	1.10994041168523	0.120283118494332	0.187966669599215	Q53GC2	RAB4A, member RAS oncogene family variant (Fragment)	NA
0.222200006246567	0.349999994039536	0.207399994134903		0.222200006246567	0.029030638558409	5.74053399295108	1.53714341131913	0.0585300664745759	0.259866664807002	Q96ST3	Paired amphipathic helix protein Sin3a	SIN3A
0.222399994730949	0.379099994897842	0.210899993777275		0.222399994730949	0.0378702712882356	4.99155159798454	1.42170158377027	0.0701113630069637	0.270799994468689	I1VE18	SEC22 vesicle trafficking protein B (Fragment)	SEC22B
0.222399994730949	0.241799995303154	0.202999994158745	+	0.22239999473095	0.00252676130365765	19.8560865523357	2.59743578277478	0.0163108047370631	0.222399994730949	B4DSH1	cDNA FLJ51295, highly similar to Cell division cycle 5-like protein	NA
0.222599998116493	0.200699999928474	0.27649998664856	+	0.222599998116493	0.0091937590168761	10.3572074858454	2.03650688418777	0.0299298109437256	0.233266661564509	Q59H57	Fusion (Involved in t(12;16) in malignant liposarcoma) isoform a variant (Fragment)	NA
0.249599993228912	0.164199993014336	0.223000004887581	+	0.223000004887581	0.0138354211087181	8.41318792658649	1.85900761770059	0.0371737828826082	0.212266663710276	A0A024R6H1	Serine palmitoyltransferase, long chain base subunit 2, isoform CRA_a	SPTLC2
0.223100006580353	0.334100008010864	-0.0178999993950129		0.223100006580353	0.225730442303655	1.73022393386	0.646409867992682	0.284399245066523	0.179766671732068	F5H702	39S ribosomal protein L48, mitochondrial	MRPL48
0.223299995064735	0.0791999995708466	0.367399990558624		0.223299995064735	0.115295521358832	2.68401768824763	0.938187562586891	0.164905776393683	0.223299995064735	Q9BTY2	Plasma alpha-L-fucosidase	FUCA2
0.0295000001788139	0.417100012302399	0.223300009965897		0.223300006240606	0.1840896348385	1.99570146564319	0.734970672659762	0.239537982504675	0.22330000748237	Q24JU4	Eukaryotic translation initiation factor 3 subunit A	EIF3A
0.463600009679794	-0.016499999910593	0.223550006747246		0.223550004884601	0.248080022911006	1.61299712042393	0.605408209858374	0.307115266731684	0.223550005505482	G3V583	Protein FAM177A1 (Fragment)	FAM177A1
0.26230001449585	0.0498000010848045	0.223700001835823		0.223700001835823	0.111882404201964	2.73268804944347	0.95123820986753	0.161013783249257	0.178600005805492	Q9H2J4	Phosducin-like protein 3	PDCL3
0.248199999332428	0.223800003528595	0.205099999904633	+	0.223800003528595	0.00304263003675526	18.0876695430818	2.51675085170718	0.0178373875534083	0.225700000921885	Q14019	Coactosin-like protein	COTL1
0.224050000309944	0.0988999977707863	0.349200010299683		0.224050004035235	0.0901599538927587	3.10080679984174	1.0449863148861	0.135584256289634	0.224050002793471	Q5UCC4-2	Isoform 2 of ER membrane protein complex subunit 10	EMC10
0.163900002837181	0.343100011348724	0.22409999370575		0.22409999370575	0.0436433955058224	4.62862058966063	1.3600814682192	0.0777103732610456	0.243700002630552	P46013	Proliferation marker protein Ki-67	MKI67
0.328299999237061	0.224500000476837	0.210199996829033	+	0.224500000476837	0.0207445065419922	6.83452805530563	1.68309689145209	0.0470288436617847	0.254333332180977	B3KQT9	Protein disulfide-isomerase	NA
0.0939999967813492	0.224700003862381	0.411900013685226		0.224700003862381	0.118518991671831	2.63987926093924	0.926212052153087	0.16843384736485	0.243533338109652	A0A024RCF9	Armadillo repeat containing, X-linked 3, isoform CRA_a	ARMCX3
0.210700005292892	0.337700009346008	0.224900007247925		0.224900007247925	0.0234424660021374	6.4158832888095	1.6299967051642	0.0507865892262331	0.257766673962275	Q8WUI4-3	Isoform 3 of Histone deacetylase 7	HDAC7
0.338299989700317	0.11259999871254	0.225299999117851		0.225299999117851	0.0743560370309689	3.45949619374747	1.128683766461	0.116502528095113	0.225399995843569	V9HWF0	Epididymis secretory protein Li 28	HEL-S-28
0.225500002503395	0.214100003242493	0.263599991798401	+	0.225500002503395	0.00405198025203754	15.6618621379558	2.39233267991641	0.0198488869950491	0.23439999918143	Q9NXE4-2	Isoform 2 of Sphingomyelin phosphodiesterase 4	SMPD4
0.372500002384186	0.226400002837181	0.191699996590614		0.226400002837181	0.0414584416005337	4.75721809818063	1.3823870268602	0.0748327794547332	0.263533333937327	Q9Y3L5	Ras-related protein Rap-2c	RAP2C
0.087399996817112	0.25	0.226400002837181		0.226400002837181	0.0657507562436019	3.70485451790343	1.18209924838985	0.105942121710429	0.187933333218098	Q9Y6X9	MORC family CW-type zinc finger protein 2	MORC2
0.301600009202957	0.123000003397465	0.226699993014336		0.226699993014336	0.0524511451336553	4.19271112971416	1.28024502585229	0.0889358767253905	0.217100001871586	Q8TCT9-5	Isoform 5 of Minor histocompatibility antigen H13	HM13
0.418000012636185	0.115800000727177	0.227500006556511		0.227500006556511	0.102593463039305	2.87649872254969	0.988880310372694	0.150394025560634	0.253766673306624	A0A087WVM4	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	MTHFD1L
0.136000007390976	0.227599993348122	0.26570001244545		0.227599993348122	0.0320554696388964	5.45014390369509	1.49409785597188	0.0627502673339916	0.209766671061516	Q9BQ95	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial	ECSIT
0.332100003957748	0.195099994540215	0.228400006890297		0.228400006890297	0.0257926276025756	6.10551399488251	1.58850441221982	0.0538468436773713	0.251866668462753	I6L9E8	Family with sequence similarity 98, member A	FAM98A
0.229100003838539	0.344999998807907	0.105200000107288		0.229100003838539	0.0821414575748945	3.27040293516226	1.08543759778762	0.125704669243405	0.226433334251245	Q8TC07-2	Isoform 2 of TBC1 domain family member 15	TBC1D15
0.229300007224083	0.252400010824203	0.224399998784065	+	0.229300007224083	0.00134274016668586	27.2625395315826	2.87200801941781	0.0129111492778867	0.235366672277451	A8K492	cDNA FLJ76789, highly similar to Homo sapiens methionine-tRNA synthetase (MARS), mRNA	NA
0.229399994015694	0.295800000429153	0.1841000020504	+	0.229399994015694	0.0183057964813952	7.28917857750528	1.73741137030912	0.0436864206005594	0.236433332165082	A8K4W8	cDNA FLJ77917, highly similar to Homo sapiens ubiquitin-conjugating enzyme E2L 3 (UBE2L3), transcript variant 1, mRNA	NA
0.292600005865097	0.229399994015694	0.197300001978874	+	0.229399994015694	0.0133599516300554	8.56469105379961	1.87419511422865	0.0364733354159767	0.239766667286555	E9PF19	Transducin beta-like protein 2	TBL2
-0.878799974918365	0.931999981403351	0.23029999434948		0.23029999434948	0.874240165302172	0.179274575624246	0.0583692445537693	0.896301903901833	0.094500000278155	P49756	RNA-binding protein 25	RBM25
0.303099989891052	0.230599999427795	0.218700006604195	+	0.230599999427795	0.0108789406402522	9.5091245347539	1.96341339330912	0.0327416124865699	0.250799998641014	D6RGI3	Septin 11, isoform CRA_b	sep.11
0.230650007724762	0.115900002419949	0.345400005578995		0.230650003999472	0.0735214053862878	3.48145987097172	1.13358620542433	0.115482070987658	0.230650005241235	P50579-2	Isoform 2 of Methionine aminopeptidase 2	METAP2
0.377700001001358	0.216900005936623	0.230800002813339		0.230800002813339	0.0332233891598766	5.34861882702513	1.47855606670661	0.0640572103417763	0.275133336583773	O14929	Histone acetyltransferase type B catalytic subunit	HAT1
0.215399995446205	0.304300010204315	0.230800002813339	+	0.230800002813339	0.0118093199575519	9.12040848420942	1.92777511061566	0.0341032580022845	0.250166669487953	Q14690	Protein RRP5 homolog	PDCD11
0.355500012636185	0.163200005888939	0.231000006198883		0.231000006198883	0.0472086085443216	4.43786714249585	1.32597880013264	0.0820301653390919	0.249900008241336	B4DY23	cDNA FLJ61188, highly similar to Basigin	NA
0.204999998211861	0.232099995017052	0.258599996566772	+	0.232099995017052	0.00442258763223034	14.9870970384598	2.35432355293027	0.0206335197863192	0.231899996598562	B9A6J2	RAB3 GTPase activating protein subunit 1	RAB3GAP1
0.232199996709824	0.246500000357628	0.192200005054474	+	0.232199996709824	0.00523838407932024	13.762262798545	2.28080266220983	0.0222074545302628	0.223633334040642	I1SRC5	UBE2L3/KRAS fusion protein	NA
0.234899997711182	0.127100005745888	0.232600003480911		0.232600003480911	0.0307080622737677	5.57427436062544	1.51274758735232	0.0607397877809563	0.19820000231266	O15031	Plexin-B2	PLXNB2
0.214800000190735	0.250400006771088	0.232600003480911	+	0.232600003480911	0.00194639094166042	22.6334241236897	2.71076992524291	0.0147608521931113	0.232600003480911	A0A024R2X6	Ubiquitin specific peptidase 4 (Proto-oncogene), isoform CRA_b	USP4
0.216800004243851	0.23309999704361	0.24940000474453	+	0.23310000449419	0.00162595746882384	24.7693892532341	2.78889080947151	0.0139652289594489	0.233100002010663	O14579	Coatomer subunit epsilon	COPE
0.293500006198883	0.234099999070168	0.193599998950958	+	0.234099999070168	0.0142517931002833	8.28674833330533	1.84613049112446	0.0377559365508966	0.24040000140667	Q86VX4	Structural maintenance of chromosomes protein	SMC3
0.311100006103516	0.162300005555153	0.234599992632866		0.234599992632866	0.0315760863795906	5.49341028092993	1.5006416985618	0.0622163149246798	0.236000001430511	P12268	Inosine-5-monophosphate dehydrogenase 2	IMPDH2
0.373699992895126	0.236000001430511	0.133900001645088		0.236000001430511	0.0703770306009104	3.56755062138976	1.15256906224383	0.111696443100653	0.247866665323575	B7Z6H4	DNA-directed RNA polymerase subunit	NA
0.314399987459183	0.18129999935627	0.236200004816055		0.236200004816055	0.0241528200104448	6.31736850700309	1.6170321550392	0.0516019556064455	0.243966663877169	Q13868	Exosome complex component RRP4	EXOSC2
0.158000007271767	0.361299991607666	0.236200004816055		0.236200004816055	0.0510743535836132	4.25351635982032	1.29179712140077	0.0870849299518319	0.251833334565163	Q9GZP4-2	Isoform 2 of PITH domain-containing protein 1	PITHD1
0.236450001597404	0.32039999961853	0.152500003576279		0.236450001597404	0.0395430338818732	4.87842079654829	1.4029300131602	0.0723448143057164	0.236450001597404	E5KQS5	HCG2044837	hCG_2044837
0.505200028419495	-0.121799997985363	0.236800000071526		0.236800000071526	0.372994398545898	1.13825807392349	0.428297690172171	0.435330215721981	0.206733343501886	Q6IAV3	Eukaryotic translation initiation factor 1, isoform CRA_a	SUI1
0.0698999986052513	0.346199989318848	0.23759999871254		0.23759999871254	0.113363306476558	2.7113170666562	0.945527495552491	0.162870268242755	0.217899995545546	B3KWX6	cDNA FLJ44127 fis, clone THYMU2006420, highly similar to Mortality factor 4-like protein 2	NA
0.243300005793571	0.23199999332428	0.237650007009506	+	0.237649999558926	0.000188355474615556	72.8533485734476	3.72502176143552	0.00620845772588581	0.237650002042452	Q59E88	DnaJ (Hsp40) homolog, subfamily A, member 3 variant (Fragment)	NA
0.263000011444092	0.0522999987006187	0.237800002098084		0.237800002098084	0.10901440318639	2.77523414454831	0.962516118527117	0.157952088830766	0.184366670747598	Q53EW4	Myotubularin-related protein 9 variant (Fragment)	NA
0.216800004243851	0.321099996566772	0.237800002098084	+	0.237800002098084	0.0148352799627623	8.11853563370456	1.8287042535174	0.038686601186635	0.258566667636236	Q9UIC8	Leucine carboxyl methyltransferase 1	LCMT1
0.247899994254112	0.237849995493889	0.227799996733665	+	0.237849995493888	0.000594589166444515	40.9918733926572	3.22578300800738	0.00979643247927993	0.237849995493889	O15371-2	Isoform 2 of Eukaryotic translation initiation factor 3 subunit D	EIF3D
0.275499999523163	0.23819999396801	0.203199997544289	+	0.23819999396801	0.00754450339696114	11.4476513770047	2.12236934167152	0.0271782638149705	0.238966663678487	M0QWZ7	Serine--tRNA ligase, mitochondrial	SARS2
0.249200001358986	0.136700004339218	0.238600000739098		0.238600000739098	0.0284229067583154	5.80431719466663	1.54633150964464	0.0574966542030228	0.208166668812434	A0A024RDZ1	Uncharacterized protein	RP11-484I6.3
0.193599998950958	0.238800004124641	0.357800006866455		0.238800004124641	0.0328701085084982	5.37876681161697	1.48319886226314	0.0636005585767064	0.263400003314018	P61960	Ubiquitin-fold modifier 1	UFM1
0.238900005817413	0.260199993848801	0.239099994301796	+	0.239099994301796	0.000823788015635078	34.8196026865635	3.08418453039545	0.0108509248815511	0.246066664656003	Q93009	Ubiquitin carboxyl-terminal hydrolase 7	USP7
0.0732999965548515	0.338499993085861	0.239199995994568		0.239199995994568	0.107058338443585	2.80517021979273	0.970379501243326	0.155823609448984	0.21699999521176	O75569	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	PRKRA
0.228000000119209	0.344300001859665	0.239600002765656	+	0.239600002765656	0.018169003222618	7.31733397397398	1.74066889805224	0.0435246544494135	0.270633334914843	P04424-2	Isoform 2 of Argininosuccinate lyase	ASL
0.321999996900558	0.239700004458427	0.160099998116493		0.239700004458427	0.0357264601834184	5.14777160849013	1.4470100120522	0.0671213811357365	0.24059999982516	Q9BWF3	RNA-binding protein 4	RBM4
0.296700000762939	0.184200003743172	0.240450009703636	+	0.240450002253056	0.017757620876582	7.40394011760136	1.75061522912619	0.0431364237262729	0.240450004736582	P55039	Developmentally-regulated GTP-binding protein 2	DRG2
0.19709999859333	0.329699993133545	0.240500003099442	+	0.240500003099442	0.0225059301998171	6.55274172189155	1.64770303239104	0.0494531280854171	0.255766664942106	B4DGM5	cDNA FLJ53983, highly similar to IWS1 homolog	NA
0.240749999880791	0.161300003528595	0.320199996232986		0.24074999988079	0.0344379680322656	5.24847389378398	1.46296248145907	0.0654035200611831	0.240749999880791	Q9NXW9	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4	ALKBH4
0.240899994969368	0.334500014781952	0.229800000786781	+	0.240899994969368	0.0149626321986781	8.08312621484104	1.82499199946599	0.0388465026823025	0.2684000035127	P19367-4	Isoform 4 of Hexokinase-1	HK1
0.345099985599518	0.0791999995708466	0.241500005125999		0.241500005125999	0.103104780280606	2.86810888946937	0.986721198947684	0.151013839832332	0.221933330098788	Q16637-4	Isoform SMN-delta57 of Survival motor neuron protein	SMN1
0.380199998617172	0.241600006818771	0.180600002408028		0.241600006818771	0.0454494824215014	4.52924688691649	1.3424710582277	0.0801708823149622	0.267466669281324	Q99567	Nuclear pore complex protein Nup88	NUP88
0.237800002098084	0.241899996995926	0.241999998688698	+	0.241899996995926	3.30787763890981E-05	173.865937726028	4.4804505637292	0.00302375457742526	0.240566665927569	A0A024RAI1	ARP3 actin-related protein 3 homolog (Yeast), isoform CRA_a	ACTR3
0.062100000679493	0.241899996995926	0.250299990177155		0.241899996995926	0.0949119299131975	3.01014840480114	1.02267919570552	0.141353228569702	0.184766662617524	Q9HBM1	Kinetochore protein Spc25	SPC25
0.827700018882751	0.195099994540215	0.241999998688698		0.241999998688698	0.174082021855785	2.07173557726652	0.75924608113616	0.229376026568015	0.421600004037221	P02786	Transferrin receptor protein 1	TFRC
0.336199998855591	0.24210000038147	0.177699998021126		0.24210000038147	0.0317716498268901	5.47564353154244	1.49796023270631	0.062402564002325	0.251999999086062	Q96KG9-3	Isoform 3 of N-terminal kinase-like protein	SCYL1
0.242300003767014	0.285199999809265	-0.0658000037074089		0.242300003767014	0.298465912611922	1.39218221050494	0.525105275964816	0.358649520454696	0.15389999995629	Q99958	Forkhead box protein C2	FOXC2
0.3192999958992	0.157600000500679	0.242400005459785		0.242400005459785	0.0359017747563094	5.13448300483689	1.44488408213957	0.0673931738065857	0.239766667286555	P14735	Insulin-degrading enzyme	IDE
0.263399988412857	0.128299996256828	0.242500007152557		0.242500007152557	0.037254837456401	5.0350414329282	1.42881732711847	0.0693229781643837	0.211399997274081	A0A087WY55	Chromosome 6 open reading frame 55, isoform CRA_b	VTA1
-0.38170000910759	1.44649994373322	0.243300005793571		0.243300005793571	0.50171709124954	0.812764316656517	0.299541104256393	0.561866066529537	0.436033313473066	Q9NTI5-2	Isoform 2 of Sister chromatid cohesion protein PDS5 homolog B	PDS5B
